source_file	tokens	prep_errors	tok_errors	warnings	skipped	prep_error_detail	tok_error_detail
tlg0008.tlg001.perseus-grc4.xml	265938	0	0	0			
tlg0010.tlg001.perseus-eng2.xml	1756	0	0	0			
tlg0010.tlg001.perseus-grc2.xml	1095	0	0	0			
tlg0010.tlg002.perseus-eng2.xml	5869	0	0	0			
tlg0010.tlg002.perseus-grc2.xml	3558	0	0	0			
tlg0010.tlg003.perseus-eng2.xml	1712	0	0	0			
tlg0010.tlg003.perseus-grc2.xml	1121	0	0	0			
tlg0010.tlg004.perseus-eng2.xml	4427	0	0	0			
tlg0010.tlg004.perseus-grc2.xml	2901	0	0	0			
tlg0010.tlg005.perseus-eng2.xml	5194	0	0	0			
tlg0010.tlg005.perseus-grc2.xml	3363	0	0	0			
tlg0010.tlg006.perseus-eng2.xml	4183	0	0	0			
tlg0010.tlg006.perseus-grc2.xml	2924	0	0	0			
tlg0010.tlg007.perseus-eng2.xml	4283	0	0	0			
tlg0010.tlg007.perseus-grc2.xml	2893	0	0	0			
tlg0010.tlg008.perseus-eng2.xml	1998	0	0	0			
tlg0010.tlg008.perseus-grc2.xml	1324	0	0	0			
tlg0010.tlg009.perseus-eng2.xml	5362	0	0	0			
tlg0010.tlg009.perseus-grc2.xml	3729	0	0	0			
tlg0010.tlg010.perseus-eng2.xml	3940	0	0	0			
tlg0010.tlg010.perseus-grc2.xml	2748	0	0	0			
tlg0010.tlg011.perseus-eng2.xml	16742	0	0	0			
